Title	URL	Assignees	Status	Estimated size	Real size
make CI-Pipeline	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/1		Product Backlog		
Reaserch LLM 1	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/2		Product Backlog		
Write .py script to interact with the LLM 1	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/3		Product Backlog		
Reaserch LLM 2	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/4		Product Backlog		
Write .py script to interact with the LLM 2	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/5		Product Backlog		
Reaserch LLM 3	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/6		Product Backlog		
Write .py script to interact with the LLM 3	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/7		Product Backlog		
Write .py script to start dockers	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/8		Product Backlog		
Finalize T-shirt design	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/9		Product Backlog		
Create Architecture Documentation	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/10		Product Backlog		
Start Bill of Material	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/11		Product Backlog		
Reaserch LLM 4	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/12		Product Backlog		
Write .py script to interact with the LLM 4	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/13		Product Backlog		
Reaserch LLM 5	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/14		Product Backlog		
Write .py script to interact with the LLM 5	https://github.com/amosproj/amos2025ss04-ai-driven-testing/issues/15		Product Backlog		
